#KEY	C23.fq	C25.fq	C28.fq	K05.fq	K23.fq	K25.fq
Vars	927	1856	3665	2227	2326	1693
Vars2	288	335	375	396	112	278
Vash1	471	635	304	173	48	584
Vash2	145	158	184	238	17	155
Vasn	1107	734	587	438	130	605
Vasp	1990	1937	1470	2047	529	2550
Vat1	1796	1272	2681	2253	847	2225
Vat1l	4	3	3	1	6	7
Vaultrc5	0	0	0	0	0	0
Vav1	158	169	162	94	103	568
Vav2	1420	882	524	754	197	798
Vav3	52	82	90	51	24	108
Vax1	0	0	0	0	0	0
Vax2	9	0	2	0	0	1
Vax2os	0	0	2	0	0	0
Vbp1	280	447	411	514	102	322
Vcam1	1291	4242	1508	1516	115	1887
Vcan	2169	902	3412	1805	48	1270
Vcl	2824	2575	4045	4428	360	1880
Vcp	3287	5003	5374	3669	1204	3257
Vcpip1	666	762	609	512	138	562
Vcpkmt	137	96	151	258	70	105
Vdac1	1705	1582	2586	3482	564	1542
Vdac2	1878	1984	1776	4366	921	1735
Vdac3	819	847	1092	1379	255	730
Vdr	264	216	151	194	52	212
Vegfa	2044	5890	2366	6060	524	953
Vegfb	196	306	378	322	172	177
Vegfc	315	165	371	479	6	136
Vegfd	75	73	50	52	58	240
Veph1	13	17	2	13	14	10
Vezf1	587	618	984	694	259	719
Vezt	220	251	417	466	147	357
Vgf	4	2	0	11	3	6
Vgll1	0	0	0	0	0	0
Vgll2	0	0	0	8	0	3
Vgll3	264	238	71	36	62	477
Vgll4	1558	1078	1025	765	174	732
Vhl	328	336	235	352	119	361
Vil1	8	382	71	525	264	831
Vill	994	1101	537	1390	340	1063
Vim	19346	15232	30418	46388	794	6123
Vinac1	16	13	10	5	6	8
Vip	0	0	0	0	0	0
Vipas39	426	422	393	403	176	397
Vipr1	45	8	9	7	205	69
Vipr2	11	3	3	15	68	29
Virma	648	537	832	399	148	665
Vit	61	7	5	16	2	0
Vkorc1	396	227	224	189	173	411
Vkorc1l1	574	565	566	543	175	445
Vldlr	525	866	272	1590	124	86
Vma21	255	294	293	395	114	301
Vmac	193	129	167	54	208	224
Vmn1r-ps103	0	0	0	0	0	0
Vmn1r-ps79	0	0	0	0	0	0
Vmn1r1	0	0	0	0	0	0
Vmn1r10	0	0	0	0	0	0
Vmn1r100	0	0	0	0	0	0
Vmn1r101	0	0	0	0	0	0
Vmn1r103	0	0	0	0	0	0
Vmn1r104	0	0	0	0	0	0
Vmn1r107	0	0	0	0	0	0
Vmn1r11	0	0	0	0	0	0
Vmn1r111	0	0	0	0	0	0
Vmn1r112	0	0	0	0	0	0
Vmn1r113	0	0	0	0	0	0
Vmn1r114	0	0	0	0	0	0
Vmn1r115	0	0	0	0	0	0
Vmn1r116	0	0	0	0	0	0
Vmn1r117	0	0	0	0	0	0
Vmn1r118	0	0	0	0	0	0
Vmn1r119	0	0	0	0	0	0
Vmn1r12	0	0	0	0	0	0
Vmn1r120	0	0	0	0	0	0
Vmn1r121	0	0	0	0	0	0
Vmn1r122	0	0	0	0	0	0
Vmn1r123	0	0	0	0	0	0
Vmn1r124	0	0	0	0	0	0
Vmn1r125	0	0	0	0	0	0
Vmn1r126	0	0	0	0	0	0
Vmn1r127	0	0	0	0	0	0
Vmn1r128	0	0	0	0	0	0
Vmn1r129	0	0	0	0	0	0
Vmn1r13	0	0	0	0	0	0
Vmn1r130	0	0	0	0	0	0
Vmn1r131	0	0	0	0	0	0
Vmn1r132	0	0	0	0	0	0
Vmn1r135	0	0	0	0	0	0
Vmn1r137	0	0	0	0	0	0
Vmn1r138	0	0	0	0	0	0
Vmn1r139	0	0	0	0	0	0
Vmn1r14	0	0	0	0	0	0
Vmn1r142	0	0	0	0	0	0
Vmn1r143	0	0	0	0	0	0
Vmn1r148	0	0	0	0	0	0
Vmn1r149	0	0	0	0	0	0
Vmn1r15	0	0	0	0	0	0
Vmn1r151	0	0	0	0	0	0
Vmn1r152	0	0	0	0	0	0
Vmn1r155	0	0	0	0	0	0
Vmn1r157	0	0	0	0	0	0
Vmn1r158	0	0	0	0	0	0
Vmn1r159	0	0	0	0	0	0
Vmn1r16	0	0	0	0	0	0
Vmn1r160	0	0	0	0	0	0
Vmn1r163	0	0	0	0	0	0
Vmn1r165	0	0	0	0	0	0
Vmn1r166	0	0	0	0	0	0
Vmn1r167	0	0	0	0	0	0
Vmn1r168	0	0	0	0	0	0
Vmn1r169	0	0	0	0	0	0
Vmn1r17	0	0	0	0	0	0
Vmn1r170	0	0	0	0	0	0
Vmn1r171	0	0	0	0	0	0
Vmn1r172	0	0	0	0	0	0
Vmn1r173	0	0	0	0	0	0
Vmn1r174	0	0	0	0	0	0
Vmn1r175	0	0	0	0	0	0
Vmn1r176	0	0	0	0	0	0
Vmn1r177	0	0	0	0	0	0
Vmn1r178	0	0	0	0	0	0
Vmn1r179	0	0	1	0	0	0
Vmn1r18	0	0	0	0	0	0
Vmn1r180	0	0	0	0	0	0
Vmn1r181	0	0	0	0	0	0
Vmn1r183	0	0	0	0	0	0
Vmn1r184	0	0	0	0	0	0
Vmn1r185	0	0	0	0	0	0
Vmn1r186	0	0	0	0	0	0
Vmn1r187	0	0	0	0	0	0
Vmn1r188	0	0	0	0	0	0
Vmn1r189	0	0	0	0	0	0
Vmn1r19	0	0	0	0	0	0
Vmn1r191	0	0	0	0	0	0
Vmn1r192	0	0	0	0	0	0
Vmn1r193	0	0	0	0	0	0
Vmn1r194	0	0	0	0	0	0
Vmn1r195	0	0	0	0	0	0
Vmn1r196	0	0	0	0	0	0
Vmn1r197	0	0	0	0	0	0
Vmn1r198	0	0	0	0	0	0
Vmn1r199	0	0	0	0	0	0
Vmn1r2	0	0	0	0	0	0
Vmn1r20	0	0	0	0	0	0
Vmn1r200	0	0	0	0	0	0
Vmn1r201	0	0	0	0	0	0
Vmn1r202	0	0	0	0	0	0
Vmn1r203	0	0	0	0	0	0
Vmn1r204	0	0	0	0	0	0
Vmn1r205	0	0	0	0	0	0
Vmn1r206	0	0	0	0	0	0
Vmn1r207	0	0	0	0	0	0
Vmn1r208	0	0	0	0	0	0
Vmn1r209	0	0	0	0	0	0
Vmn1r21	0	0	0	0	0	0
Vmn1r210	0	0	0	0	0	2
Vmn1r211	0	0	0	0	0	0
Vmn1r212	0	3	0	0	0	0
Vmn1r213	0	0	0	0	0	0
Vmn1r214	0	0	0	0	0	0
Vmn1r215	0	0	0	0	0	0
Vmn1r216	0	0	0	0	0	0
Vmn1r217	0	0	0	0	0	0
Vmn1r218	0	0	0	0	0	0
Vmn1r219	0	0	0	0	0	0
Vmn1r22	0	0	0	0	0	0
Vmn1r220	1	0	0	0	0	0
Vmn1r221	0	0	0	0	0	0
Vmn1r222	0	0	0	0	0	0
Vmn1r223	0	0	0	0	0	0
Vmn1r224	0	0	0	0	0	0
Vmn1r225	0	0	0	0	0	0
Vmn1r226	0	0	0	0	0	0
Vmn1r227	0	0	0	0	0	0
Vmn1r228	0	0	0	0	0	0
Vmn1r229	0	0	0	0	0	0
Vmn1r23	0	0	0	0	0	0
Vmn1r230	0	0	0	0	0	0
Vmn1r231	0	0	0	0	0	0
Vmn1r232	0	0	0	0	0	0
Vmn1r233	0	0	0	0	0	0
Vmn1r234	0	0	0	0	0	0
Vmn1r235	0	0	0	0	0	0
Vmn1r236	0	0	0	0	0	0
Vmn1r237	0	0	0	0	0	0
Vmn1r238	0	0	0	0	0	0
Vmn1r24	0	0	0	0	0	0
Vmn1r240	0	0	0	0	0	0
Vmn1r241	0	0	0	0	0	0
Vmn1r242	0	0	0	0	0	0
Vmn1r243	0	0	0	0	0	0
Vmn1r244	0	0	0	0	0	0
Vmn1r245	0	0	0	0	0	0
Vmn1r246	0	0	0	0	0	0
Vmn1r247	0	0	0	0	0	0
Vmn1r248	0	0	0	0	0	0
Vmn1r249	0	0	0	0	0	0
Vmn1r25	0	0	0	0	0	0
Vmn1r250	0	0	0	0	0	0
Vmn1r251	0	0	0	0	0	0
Vmn1r252	0	0	0	0	0	0
Vmn1r253	0	0	0	0	0	0
Vmn1r254	0	0	0	0	0	0
Vmn1r255	0	0	0	0	0	0
Vmn1r256	0	0	0	0	0	0
Vmn1r257	0	0	0	0	0	0
Vmn1r258	0	0	0	0	0	0
Vmn1r259	0	0	0	0	0	0
Vmn1r26	0	0	0	0	0	0
Vmn1r260	0	0	0	0	0	0
Vmn1r27	0	0	0	0	0	0
Vmn1r28	0	0	0	0	0	0
Vmn1r29	0	0	0	0	0	0
Vmn1r3	0	0	0	0	0	0
Vmn1r30	0	0	0	0	0	0
Vmn1r31	0	0	0	0	0	0
Vmn1r32	0	0	0	1	0	0
Vmn1r33	0	0	0	0	0	0
Vmn1r34	0	0	0	0	0	0
Vmn1r35	0	0	0	0	0	0
Vmn1r36	0	0	0	0	0	0
Vmn1r37	0	0	0	0	0	0
Vmn1r38	0	0	0	0	0	0
Vmn1r39	0	0	0	0	0	0
Vmn1r4	0	0	0	1	3	0
Vmn1r40	2	1	0	2	0	0
Vmn1r41	0	0	0	0	0	0
Vmn1r42	2	2	0	2	0	0
Vmn1r43	1	3	2	7	0	0
Vmn1r44	4	0	0	4	0	0
Vmn1r45	0	0	0	0	0	0
Vmn1r46	0	0	0	0	0	0
Vmn1r47	0	0	0	0	0	0
Vmn1r48	0	0	0	0	0	0
Vmn1r49	0	0	0	0	0	0
Vmn1r5	0	0	0	0	0	0
Vmn1r50	0	1	0	4	0	0
Vmn1r51	0	2	0	11	0	1
Vmn1r52	0	1	0	0	0	0
Vmn1r53	2	9	0	48	1	1
Vmn1r54	0	1	0	0	0	0
Vmn1r55	0	0	0	0	0	0
Vmn1r56	0	0	0	0	0	0
Vmn1r57	0	0	0	0	0	0
Vmn1r58	0	0	0	0	0	0
Vmn1r59	0	0	0	0	0	0
Vmn1r6	0	0	0	0	0	0
Vmn1r60	0	0	0	0	0	0
Vmn1r61	0	0	0	0	0	0
Vmn1r62	0	0	0	0	0	0
Vmn1r63	0	0	0	0	0	0
Vmn1r64	0	0	0	0	0	0
Vmn1r65	0	0	0	0	0	0
Vmn1r66	0	0	0	0	0	0
Vmn1r67	0	0	0	0	0	0
Vmn1r68	0	0	0	0	0	0
Vmn1r69	0	0	0	0	0	0
Vmn1r7	0	0	0	0	0	0
Vmn1r70	0	0	0	0	0	0
Vmn1r71	0	0	0	0	0	0
Vmn1r72	0	0	0	0	0	0
Vmn1r73	0	0	0	0	0	0
Vmn1r74	0	0	0	0	0	0
Vmn1r75	0	0	0	0	0	0
Vmn1r76	0	0	0	0	0	0
Vmn1r77	0	0	0	0	0	0
Vmn1r78	0	0	0	0	0	0
Vmn1r79	0	0	0	0	0	0
Vmn1r8	0	0	0	0	0	0
Vmn1r80	0	0	0	0	0	0
Vmn1r81	0	0	0	0	0	0
Vmn1r82	0	0	0	0	0	0
Vmn1r83	0	0	0	0	0	0
Vmn1r84	0	0	0	0	0	0
Vmn1r85	0	0	0	0	0	0
Vmn1r86	0	0	0	0	0	0
Vmn1r87	0	0	0	0	0	0
Vmn1r88	0	0	0	0	0	0
Vmn1r89	0	0	0	0	0	0
Vmn1r9	0	0	0	0	0	0
Vmn1r90	0	0	0	0	0	0
Vmn1r91	0	0	0	0	0	0
Vmn1r93	0	0	0	0	0	0
Vmn1r94	0	0	0	0	0	0
Vmn1r95	0	0	0	0	0	0
Vmn2r-ps11	0	0	0	0	0	0
Vmn2r-ps129	0	0	0	0	0	0
Vmn2r-ps130	0	0	0	0	0	0
Vmn2r-ps54	0	0	0	0	0	0
Vmn2r-ps60	0	0	0	0	0	0
Vmn2r1	3	4	5	6	0	0
Vmn2r10	0	0	0	0	0	0
Vmn2r100	0	0	0	0	0	0
Vmn2r101	0	0	0	0	0	0
Vmn2r102	0	0	0	0	0	0
Vmn2r103	0	0	0	0	0	0
Vmn2r104	0	0	0	0	0	0
Vmn2r105	0	0	0	0	0	0
Vmn2r106	0	0	0	0	0	0
Vmn2r107	0	0	0	0	0	0
Vmn2r108	0	0	0	0	0	0
Vmn2r109	0	0	0	0	0	0
Vmn2r11	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0
Vmn2r112	0	0	0	0	0	0
Vmn2r113	0	0	0	0	0	0
Vmn2r114	0	0	0	0	0	0
Vmn2r115	0	0	0	0	0	0
Vmn2r116	0	0	0	0	0	0
Vmn2r117	0	0	0	0	0	0
Vmn2r118	0	0	0	0	0	0
Vmn2r12	0	0	0	0	2	0
Vmn2r120	0	0	0	0	0	0
Vmn2r121	0	0	0	0	0	0
Vmn2r122	0	0	0	0	0	0
Vmn2r123	0	0	0	0	0	0
Vmn2r124	0	0	0	0	0	0
Vmn2r126	0	0	0	0	0	0
Vmn2r129	0	0	0	0	0	0
Vmn2r13	0	0	0	0	0	0
Vmn2r14	0	0	0	0	0	0
Vmn2r15	0	0	0	0	0	0
Vmn2r16	0	0	0	0	0	0
Vmn2r17	0	0	0	0	0	0
Vmn2r18	0	0	0	0	0	1
Vmn2r19	0	0	0	0	0	0
Vmn2r2	0	0	0	0	0	0
Vmn2r20	0	0	0	0	0	0
Vmn2r21	0	0	0	0	0	0
Vmn2r22	0	0	0	0	0	0
Vmn2r23	0	0	0	0	0	0
Vmn2r24	0	0	0	0	0	0
Vmn2r25	0	0	0	0	0	0
Vmn2r26	0	0	0	1	0	1
Vmn2r27	0	0	0	0	0	0
Vmn2r28	0	0	0	0	0	0
Vmn2r29	5	16	12	8	4	12
Vmn2r3	1	0	0	0	0	0
Vmn2r30	0	0	0	0	0	0
Vmn2r31	0	0	0	0	0	0
Vmn2r32	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0
Vmn2r34	0	0	0	0	0	0
Vmn2r35	0	0	0	0	0	0
Vmn2r36	0	0	0	0	0	0
Vmn2r37	0	0	0	0	0	0
Vmn2r38	0	0	0	0	0	0
Vmn2r39	0	0	0	0	0	0
Vmn2r4	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0	0
Vmn2r41	0	0	0	0	0	0
Vmn2r42	0	0	0	0	0	0
Vmn2r43	0	0	0	0	0	0
Vmn2r44	0	0	0	0	0	0
Vmn2r45	0	0	0	0	0	0
Vmn2r46	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0
Vmn2r48	0	0	0	0	0	0
Vmn2r49	0	0	0	0	0	0
Vmn2r5	0	0	0	0	0	0
Vmn2r50	0	0	0	0	0	0
Vmn2r51	0	0	0	0	0	0
Vmn2r52	0	0	0	0	0	0
Vmn2r53	0	0	0	0	0	0
Vmn2r54	0	0	0	0	0	0
Vmn2r55	0	0	0	0	0	0
Vmn2r56	0	0	0	0	0	0
Vmn2r57	1	2	0	0	0	3
Vmn2r58	0	0	0	0	0	0
Vmn2r59	0	0	0	0	0	0
Vmn2r6	0	0	0	0	0	0
Vmn2r60	0	0	0	0	0	0
Vmn2r61	0	0	0	0	0	0
Vmn2r62	0	0	0	0	0	0
Vmn2r63	0	0	0	0	0	0
Vmn2r65	0	0	0	0	0	0
Vmn2r66	0	0	0	0	0	0
Vmn2r67	0	0	0	0	0	0
Vmn2r68	0	0	0	0	0	0
Vmn2r69	0	0	0	0	0	0
Vmn2r7	0	0	0	0	0	0
Vmn2r70	0	0	0	0	0	0
Vmn2r71	0	0	0	0	0	0
Vmn2r72	0	0	0	0	0	0
Vmn2r73	0	0	0	0	0	0
Vmn2r74	0	0	0	0	0	0
Vmn2r75	0	0	0	0	0	0
Vmn2r76	0	0	0	0	0	0
Vmn2r77	0	0	0	0	0	0
Vmn2r78	2	0	4	17	0	0
Vmn2r79	33	0	8	108	0	0
Vmn2r8	0	0	0	0	1	0
Vmn2r80	0	0	0	0	0	0
Vmn2r81	0	0	0	0	0	0
Vmn2r82	0	0	0	0	0	0
Vmn2r83	0	0	0	0	0	0
Vmn2r84	0	0	0	0	0	3
Vmn2r85	0	0	0	0	0	0
Vmn2r86	0	0	0	0	0	0
Vmn2r87	0	0	0	0	0	0
Vmn2r88	0	0	0	0	0	0
Vmn2r89	0	0	0	0	0	0
Vmn2r9	0	0	0	0	4	0
Vmn2r90	0	0	0	0	0	0
Vmn2r91	0	0	0	0	0	0
Vmn2r92	0	0	0	0	0	0
Vmn2r93	0	0	0	0	0	0
Vmn2r94	0	0	0	0	0	0
Vmn2r95	0	0	0	0	0	0
Vmn2r96	0	0	0	0	0	2
Vmn2r97	0	0	0	0	0	0
Vmn2r98	0	0	0	0	0	0
Vmn2r99	0	0	0	0	0	0
Vmo1	8	0	2	1	0	0
Vmp1	2131	1672	3312	2859	789	2392
Vnn1	32	281	170	472	61	89
Vnn3	14	5	2	0	0	11
Vopp1	314	433	384	821	100	460
Vpreb1	5	1	0	0	0	5
Vpreb2	0	0	0	0	0	0
Vpreb3	0	0	0	0	17	6
Vps11	688	632	638	808	354	481
Vps13a	400	410	422	375	129	307
Vps13b	392	404	446	670	204	507
Vps13c	532	382	452	244	205	667
Vps13d	1151	917	733	967	313	735
Vps16	499	473	491	678	313	485
Vps18	517	390	399	469	94	414
Vps25	359	302	597	539	397	556
Vps26a	415	465	573	650	189	568
Vps26b	880	773	845	879	299	824
Vps26c	461	332	279	220	131	403
Vps28	332	437	356	542	288	493
Vps29	501	471	640	817	142	559
Vps33a	392	434	453	501	164	414
Vps33b	109	107	114	163	56	154
Vps35	1501	1653	1717	2466	324	1114
Vps35l	492	465	557	597	127	546
Vps36	414	425	409	946	195	521
Vps37a	545	471	479	643	168	451
Vps37b	372	329	505	1160	195	392
Vps37c	517	347	467	420	204	390
Vps37d	34	38	32	24	24	57
Vps39	454	459	366	417	185	491
Vps41	707	607	646	758	226	704
Vps45	143	136	237	186	27	112
Vps4a	473	451	504	708	275	433
Vps4b	799	1087	875	1293	256	969
Vps50	377	461	368	328	107	288
Vps51	528	460	581	473	295	439
Vps52	422	317	473	318	194	455
Vps53	283	220	400	403	174	452
Vps54	318	756	443	466	239	536
Vps72	422	437	462	733	123	378
Vps8	331	307	302	314	66	339
Vps9d1	305	259	255	279	84	297
Vrk1	158	280	299	273	77	276
Vrk2	53	131	142	71	38	108
Vrk3	201	190	226	209	147	329
Vrtn	0	0	0	0	0	0
Vsig1	444	474	320	1334	80	153
Vsig10	140	130	249	84	169	376
Vsig10l	34	16	26	15	41	40
Vsig2	18	73	7	22	523	485
Vsig4	85	13	43	22	11	20
Vsig8	15	5	3	3	7	2
Vsir	892	671	461	420	253	1577
Vsnl1	0	0	0	0	0	0
Vstm2a	0	0	0	0	0	0
Vstm2b	4	11	1	1	17	38
Vstm2l	0	5	0	4	22	7
Vstm4	77	120	21	36	34	141
Vstm5	70	88	33	249	38	71
Vsx1	0	0	0	0	0	0
Vsx2	0	0	0	0	0	0
Vta1	189	140	249	361	107	253
Vtcn1	12	45	24	261	116	307
Vti1a	235	247	269	352	161	331
Vti1b	488	421	479	533	314	545
Vtn	1545	24	12	12	170	55
Vwa1	170	255	139	64	82	385
Vwa2	2	3	0	0	2	3
Vwa3a	2	1	1	4	15	0
Vwa3b	1	1	0	1	45	1
Vwa5a	560	484	1074	379	186	1058
Vwa5b1	1	1	0	0	0	0
Vwa5b2	0	3	1	0	45	28
Vwa7	8	36	22	5	22	20
Vwa8	382	416	513	645	313	411
Vwc2	4	1	5	0	0	7
Vwc2l	0	1	0	0	0	0
Vwce	32	2	1	4	0	1
Vwde	0	0	0	0	6	2
Vwf	146	1261	376	361	394	840
Vxn	11	10	13	0	0	7
Wac	914	947	1009	1348	326	752
Wap	0	0	0	0	0	0
Wapl	1150	1197	1092	1703	384	1074
Wars	637	1075	696	1127	964	1599
Wars2	120	112	107	128	35	104
Was	92	73	52	33	38	318
Wasf1	58	29	87	25	0	27
Wasf2	1375	1225	1685	1642	370	1520
Wasf3	4	9	0	0	4	34
Washc1	335	310	373	409	197	331
Washc2	1215	782	1078	1859	268	748
Washc3	138	82	116	182	70	164
Washc4	467	476	629	365	152	532
Washc5	745	860	1002	1405	148	538
Wasl	1027	1134	864	1791	259	667
Wbp1	332	246	282	306	276	350
Wbp11	687	682	868	1170	226	673
Wbp1l	2570	1629	1429	2227	872	1553
Wbp2	610	733	1205	1116	548	859
Wbp2nl	0	0	0	0	0	0
Wbp4	436	411	421	603	130	350
Wbscr25	1	8	7	0	78	64
Wdcp	48	84	71	17	19	58
Wdfy1	221	383	412	586	123	171
Wdfy2	157	88	142	130	4	104
Wdfy3	1350	1233	1205	1202	243	1109
Wdfy4	164	194	120	77	88	507
Wdhd1	88	166	263	240	24	78
Wdpcp	42	59	73	27	13	70
Wdr1	2278	2084	3099	3224	471	2534
Wdr11	353	368	336	303	179	509
Wdr12	153	215	274	265	49	117
Wdr13	530	610	583	440	249	623
Wdr17	0	0	1	0	2	0
Wdr18	313	301	473	344	179	361
Wdr19	214	195	236	176	36	140
Wdr20	218	216	199	312	97	181
Wdr20rt	0	0	0	0	0	0
Wdr24	215	255	267	157	102	217
Wdr25	25	57	56	38	30	45
Wdr26	2538	2600	2331	3611	725	2190
Wdr27	6	7	1	3	4	8
Wdr3	470	498	593	784	125	408
Wdr31	12	44	33	2	15	31
Wdr33	678	670	812	781	278	568
Wdr34	99	143	223	137	109	149
Wdr35	220	190	254	164	45	158
Wdr36	461	565	856	715	152	432
Wdr37	263	230	243	278	77	223
Wdr38	262	177	363	500	499	257
Wdr4	274	247	361	248	95	290
Wdr41	287	234	293	317	145	408
Wdr43	419	716	943	769	205	556
Wdr44	102	115	136	131	23	144
Wdr45	730	501	462	868	233	323
Wdr45b	411	412	709	717	202	474
Wdr46	195	304	390	297	118	253
Wdr47	195	127	205	175	42	135
Wdr48	643	547	546	586	190	561
Wdr49	0	4	0	0	0	1
Wdr5	514	536	591	746	202	534
Wdr53	69	76	60	41	50	66
Wdr54	7	12	25	9	11	8
Wdr55	145	214	230	230	115	181
Wdr59	321	343	311	464	58	182
Wdr5b	33	29	29	11	26	41
Wdr6	626	975	766	690	231	877
Wdr60	182	130	216	191	51	162
Wdr61	406	352	286	358	144	342
Wdr62	66	57	106	75	23	49
Wdr63	0	2	3	1	2	2
Wdr64	0	0	0	0	0	0
Wdr66	11	12	5	10	28	47
Wdr7	310	257	292	311	63	282
Wdr70	206	266	249	330	56	177
Wdr72	21	91	16	35	48	109
Wdr73	112	148	118	124	93	172
Wdr74	261	225	333	250	160	211
Wdr75	332	512	543	590	138	323
Wdr76	57	137	186	105	26	64
Wdr77	576	743	918	748	198	498
Wdr78	13	16	43	3	4	21
Wdr81	506	394	593	445	164	513
Wdr82	759	771	775	695	200	812
Wdr83	238	278	239	250	109	225
Wdr83os	224	253	260	361	141	245
Wdr86	5	10	7	8	0	26
Wdr88	1	0	0	0	0	1
Wdr89	20	25	45	15	3	20
Wdr90	157	207	456	152	80	180
Wdr91	233	167	223	179	84	210
Wdr92	98	149	173	96	44	119
Wdr93	0	5	0	0	3	4
Wdr95	1	0	2	1	0	13
Wdsub1	176	161	122	175	65	176
Wdtc1	708	450	599	497	333	517
Wdyhv1	67	106	92	71	76	121
Wee1	187	180	281	235	117	167
Wee2	0	0	0	1	0	1
Wfdc1	46	18	9	21	18	67
Wfdc10	0	0	0	0	0	1
Wfdc11	0	0	0	0	0	0
Wfdc12	0	0	0	0	0	0
Wfdc13	0	0	0	0	0	0
Wfdc15a	0	0	0	0	0	2
Wfdc15b	0	1	0	0	17	15
Wfdc16	0	0	0	0	3	0
Wfdc17	97	102	195	267	125	410
Wfdc18	0	8	5	2	64	184
Wfdc2	22	2979	1112	4518	377	546
Wfdc21	326	5	15	54	9	1
Wfdc3	6	2	2	10	8	0
Wfdc5	0	0	0	0	0	0
Wfdc6a	4	2	0	1	0	1
Wfdc6b	0	0	0	0	0	0
Wfdc8	0	6	0	8	1	10
Wfdc9	0	0	0	0	0	0
Wfikkn1	8	10	7	8	16	8
Wfikkn2	38	8	4	10	9	26
Wfs1	283	230	223	368	110	214
Whamm	190	192	110	230	147	201
Whrn	97	142	108	47	106	147
Wif1	31	8	0	13	4	27
Wincr1	47	335	166	157	1	3
Wipf1	711	565	1029	1009	86	915
Wipf2	230	344	466	458	204	476
Wipf3	63	12	11	16	22	58
Wipi1	769	374	673	669	141	455
Wipi2	1076	1155	1024	722	496	825
Wiz	732	991	867	707	304	732
Wls	1798	1115	3229	1247	264	1579
Wnk1	4004	3661	8027	4203	579	2779
Wnk2	5	27	7	34	318	203
Wnk3	20	23	16	7	8	22
Wnk4	251	222	57	170	122	101
Wnt1	0	4	1	0	0	1
Wnt10a	7	195	14	3	5	37
Wnt10b	7	63	25	5	0	12
Wnt11	75	112	30	104	22	233
Wnt16	1	0	0	2	0	2
Wnt2	6	105	46	42	5	208
Wnt2b	65	39	31	23	7	21
Wnt3	0	0	0	1	0	2
Wnt3a	0	0	0	0	0	0
Wnt4	752	328	210	423	287	311
Wnt5a	954	516	818	606	41	355
Wnt5b	19	71	5	11	17	62
Wnt6	16	12	0	4	5	34
Wnt7a	6	234	118	132	31	387
Wnt7b	6	626	974	176	58	440
Wnt8a	0	0	1	0	0	0
Wnt8b	0	1	0	0	0	0
Wnt9a	67	109	109	93	48	447
Wnt9b	2	0	0	0	1	0
Wrap53	76	67	133	188	49	94
Wrap73	117	79	106	89	38	144
Wrn	181	199	446	185	67	186
Wrnip1	385	537	723	841	204	461
Wsb1	773	891	1077	1177	198	901
Wsb2	1090	938	1294	1865	527	996
Wscd1	35	55	20	26	16	24
Wscd2	1	2	0	5	2	4
Wt1	540	112	56	91	26	181
Wt1os	25	8	0	2	2	9
Wtap	605	627	802	598	261	710
Wtip	357	264	271	118	152	458
Wwc1	341	901	289	949	663	954
Wwc2	1250	996	930	1731	208	708
Wwox	61	87	70	129	54	69
Wwp1	429	372	465	382	204	670
Wwp2	555	600	654	695	238	542
Wwtr1	1611	1575	2738	2079	174	867
Xab2	458	484	492	619	266	374
Xaf1	40	64	74	39	9	74
Xbp1	1777	2178	1727	1516	5279	3775
Xcl1	0	0	1	0	0	2
Xcr1	4	7	1	1	0	27
Xdh	899	1363	870	784	560	1283
Xiap	1254	1521	1110	1308	301	1039
Xirp1	1	0	0	194	0	6
Xirp2	61	5	0	353	11	42
Xist	2	4	2	2	0	0
Xk	54	58	44	65	14	53
Xkr4	6	15	2	0	0	5
Xkr5	10	32	62	102	3	13
Xkr6	11	5	17	11	5	13
Xkr7	0	0	0	0	2	2
Xkr8	54	33	57	36	15	49
Xkr9	2	6	0	8	24	1
Xkrx	0	4	4	0	1	6
Xlr	11	8	2	2	2	7
Xlr3a	1	2	6	0	6	8
Xlr3b	14	0	12	3	0	1
Xlr3c	1	0	0	0	0	0
Xlr4a	2	2	5	0	1	23
Xlr4b	1	1	3	3	1	19
Xlr4c	2	2	1	0	1	15
Xlr5a	0	0	0	0	0	0
Xlr5b	0	0	0	0	0	0
Xlr5c	0	0	0	0	0	0
Xndc1	15	17	17	10	14	25
Xntrpc	0	0	0	0	0	0
Xpa	103	110	118	150	93	113
Xpc	333	311	240	339	184	314
Xpnpep1	1037	861	929	1488	226	799
Xpnpep2	2	8	5	3	1	14
Xpnpep3	179	198	213	177	35	167
Xpo1	890	2590	2006	1828	150	896
Xpo4	277	404	389	527	95	288
Xpo5	538	724	913	664	182	530
Xpo6	640	685	685	919	274	819
Xpo7	833	973	933	1278	216	728
Xpot	776	808	1070	1389	492	765
Xpr1	528	672	670	472	121	432
Xrcc1	200	308	354	264	122	279
Xrcc2	57	82	108	67	16	41
Xrcc3	155	185	195	185	97	138
Xrcc4	105	90	114	135	17	67
Xrcc5	265	355	433	544	102	327
Xrcc6	208	286	315	329	105	265
Xrn1	552	650	543	585	167	553
Xrn2	1301	1183	1103	1821	285	1046
Xrra1	2	3	4	2	4	0
Xxylt1	273	364	354	243	94	303
Xylb	163	87	69	56	34	40
Xylt1	28	45	21	47	8	36
